,Symbol,Name,Industry,IndustryCode
2810,SVBI,Severn Bancorp Inc,은행,551010
2811,ESCA,Escalade Inc,레저 상품,532050
2812,AMSC,American Superconductor Corp,"건설장비 및 대형차, 기차, 배",521020
2813,PFMT,Performant Financial Corp,전문 및 상업 서비스,522030
2814,KXIN,Kaixin Auto Holdings,전문품 상점,534030
2815,CRMD,CorMedix Inc,제약,562010
2816,DMAQ,Deep Medicine Acquisition Corp Class A,기타 금융업,556010
2817,RAIN,Rain Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2818,EPSN,Epsilon Energy Ltd,오일 및 가스,501020
2819,TWCBU,Bilander Acquisition Units,기타 금융업,556010
2820,NMMC,North Mountain Merger Corp Class A,기타 금융업,556010
2821,SZZLU,Sizzle Acquisition Units,기타 금융업,556010
2822,SIGIP,Selective Ins Group DS Repstg 1 1000 Interest 4.60% Non Cum Pref Shs Series B,보험,553010
2823,HEAR,Turtle Beach Corp,"컴퓨터, 전화 및 가전제품",571060
2824,ARDX,Ardelyx Inc,생명과학 및 메디컬 리서치,562020
2825,RCACU,Revelstone Capital Acquisition Units,기타 금융업,556010
2826,NBST,Newbury Street Acquisition Corp,기타 금융업,556010
2827,NBSTU,Newbury Street Acquisition Units,기타 금융업,556010
2828,RVSB,Riverview Bancorp Inc,은행,551010
2829,FNWB,First Northwest Bancorp,은행,551010
2830,SCMA,Seaport Calibre Materials Acquisition Corp Class A,기타 금융업,556010
2831,CMCT,Creative Media & Community Trust Corporation,주택 및 상업용 리츠,601020
2832,JAQCU,Jupiter Acquisition Class A Ord Shs,기타 금융업,556010
2833,PAYS,Paysign Inc,전문 및 상업 서비스,522030
2834,BPYPP,Brookfield Property Partners 6 50 Cumulative Redeemable Perpetual Preferred,부동산 운영 관리,601010
2835,NBTX,Nanobiotix SA ADR,생명과학 및 메디컬 리서치,562020
2836,LATG,LatAmGrowth SPAC Class A,기타 금융업,556010
2837,CLLS,Cellectis SA ADR,생명과학 및 메디컬 리서치,562020
2838,BIOR,Biora Therapeutics Inc,헬스케어 장비 및 용품,561010
2839,MEOA,Minority Equality Opportunities Acquisition Inc Class A,기타 금융업,556010
2840,INMB,INmune Bio Inc,생명과학 및 메디컬 리서치,562020
2841,PNRG,Primeenergy Resources Corp,오일 및 가스,501020
2842,EBAC,European Biotech Acquisition Corp Class A,기타 금융업,556010
2843,LANDO,Gladstone Land 6 00 Cum Redmabe Prf Shs Series B,주택 및 상업용 리츠,601020
2844,LION,Lionheart III Corp Class A,기타 금융업,556010
2845,THCAU,Tuscan Holdings II Units,기타 금융업,556010
2846,LTCH,Latch Inc,전문 및 상업 서비스,522030
2847,TELA,TELA Bio Inc,헬스케어 장비 및 용품,561010
2848,FSTR,L B Foster Co,"건설장비 및 대형차, 기차, 배",521020
2849,MBCN,Middlefield Banc Corp,은행,551010
2850,TRVI,Trevi Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2851,JFU,9F Inc ADR Class A,투자은행 및 서비스,551020
2852,FNWD,Finward Bancorp,은행,551010
2853,BEEM,Beam Global,재생에너지,502010
2854,FNCB,FNCB Bancorp Inc,은행,551010
2855,TSHA,Taysha Gene Therapies Inc,생명과학 및 메디컬 리서치,562020
2856,WSBCP,Wesbanco DS Representing 1/40Th Perp Pfd Series A,은행,551010
2857,OVID,Ovid Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2858,CCTS,Cactus Acquisition Corp 1 Ltd Class A,기타 금융업,556010
2859,FRBN,Forbion European Acquisition Corp Class A,기타 금융업,556010
2860,MRAM,Everspin Technologies Inc,반도체 및 반도체 장비,571010
2861,IMUX,Immunic Inc,생명과학 및 메디컬 리서치,562020
2862,COFS,ChoiceOne Financial Services Inc,은행,551010
2863,ALPP,Alpine 4 Holdings Inc Class A,소프트웨어 및 IT서비스,572010
2864,IPA,Immunoprecise Antibodies Ltd,제약,562010
2865,WIMI,WiMi Hologram Cloud Inc ADR,소프트웨어 및 IT서비스,572010
2866,NUBI,Nubia Brand International Corp Class A,기타 금융업,556010
2867,EBMT,Eagle Bancorp Montana Inc,은행,551010
2868,OHAA,OPY Acquisition I Corp Class A,기타 금융업,556010
2869,ESSCU,East Stone Acquisition Unit,기타 금융업,556010
2870,BNNRU,Banner Acquisition Units,기타 금융업,556010
2871,BSBK,Bogota Financial Corp,은행,551010
2872,CTRM,Castor Maritime Inc,화물 및 물류 서비스,524050
2873,VIRX,Viracta Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2874,ALPAU,Alpha Healthcare Acquisition III Units,기타 금융업,556010
2875,LMST,Limestone Bancorp Inc,은행,551010
2876,ASYS,Amtech Systems Inc,반도체 및 반도체 장비,571010
2877,LJPC,La Jolla Pharmaceutical Co,생명과학 및 메디컬 리서치,562020
2878,DKDCA,Data Knights Acquisition Corp Class A,기타 금융업,556010
2879,AACIU,Armada Acquisition I Units,기타 금융업,556010
2880,SNCR,Synchronoss Technologies Inc,소프트웨어 및 IT서비스,572010
2881,EVOJ,Evo Acquisition Corp Class A,기타 금융업,556010
2882,FIXX,Homology Medicines Inc,생명과학 및 메디컬 리서치,562020
2883,VRCA,Verrica Pharmaceuticals Inc,제약,562010
2884,WULF,Terawulf Inc,핀테크,573010
2885,BLNGU,Belong Acquisition Units,기타 금융업,556010
2886,OLMA,Olema Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2887,PROF,Profound Medical Corp,헬스케어 장비 및 용품,561010
2888,PRTK,Paratek Pharmaceuticals Inc,제약,562010
2889,ASAXU,Astrea Acquisition Units,기타 금융업,556010
2890,MBTC,Nocturne Acquisition Corp,기타 금융업,556010
2891,SEVN,Seven Hills Realty Trust,주택 및 상업용 리츠,601020
2892,OFS,OFS Capital Corp,다양한 금융서비스,555010
2893,ATY,AcuityAds Holdings Inc,미디어 및 출판,533020
2894,PONO,Pono Capital Corp Class A,기타 금융업,556010
2895,TRIT,Triterras Inc Class A,핀테크,573010
2896,GLAQ,Globis Acquisition Corp,기타 금융업,556010
2897,VRA,Vera Bradley Inc,섬유 및 의류,532020
2898,DHAC,Digital Health Acquisition Corp,기타 금융업,556010
2899,ADN,Advent Technologies Holdings Inc Class A,재생에너지,502010
2900,FTII,Futuretech II Acquisition Corp Class A,기타 금융업,556010
2901,SAMAU,Schultze Special Purpose Acquisition II Units,기타 금융업,556010
2902,OVBC,Ohio Valley Banc Corp,은행,551010
2903,TETE,Technology & Telecommunication Acquisition Corp Class A,기타 금융업,556010
2904,OCAXU,OCA Acquisition Units,기타 금융업,556010
2905,ENCP,Energem Corp Class A,기타 금융업,556010
2906,SMAP,Sportsmap Tech Acquisition Corp,기타 금융업,556010
2907,OVLY,Oak Valley Bancorp,은행,551010
2908,SGA,Saga Communications Inc Class A,미디어 및 출판,533020
2909,EVGR,Evergreen Corp Class A,기타 금융업,556010
2910,PHUN,Phunware Inc,소프트웨어 및 IT서비스,572010
2911,MTRX,Matrix Service Co,건설 및 엔지니어링,522010
2912,RAMMU,Aries I Acquisition Units,기타 금융업,556010
2913,HNVR,Hanover Bancorp Inc (MINEOLA),은행,551010
2914,KYCH,Keyarch Acquisition Corp,기타 금융업,556010
2915,LIBY,Liberty Resources Acquisition Corp Class A,기타 금융업,556010
2916,GLLI,Globalink Investment Inc,기타 금융업,556010
2917,SAGA,Sagaliam Acquisition Corp Class A,기타 금융업,556010
2918,PEBK,Peoples Bancorp of North Carolina Inc,은행,551010
2919,ACKIU,Ackrell Spac Partners I Units,기타 금융업,556010
2920,AMCIU,AMCI Acquisition II Units,기타 금융업,556010
2921,JFIN,Jiayin Group Inc ADR,소프트웨어 및 IT서비스,572010
2922,WAVSU,Western Acquisition Ventures Units,기타 금융업,556010
2923,ROCG,Roth CH Acquisition IV Co,기타 금융업,556010
2924,STTK,Shattuck Labs Inc,생명과학 및 메디컬 리서치,562020
2925,GMFI,Aetherium Acquisition Corp Class A,기타 금융업,556010
2926,INKA,KludeIn I Acquisition Corp Class A,기타 금융업,556010
2927,OPINL,Office Properties Income 6 375 Senior Notes due 2050,주택 및 상업용 리츠,601020
2928,RWOD,Redwoods Acquisition Corp,기타 금융업,556010
2929,UONEK,Urban One Inc Class D,미디어 및 출판,533020
2930,BMAQ,Blockchain Moon Acquisition Corp,기타 금융업,556010
2931,MITAU,Coliseum Acquisition Units,기타 금융업,556010
2932,MSSAU,Metal Sky Star Acquisition Units,기타 금융업,556010
2933,NLIT,Northern Lights Acquisition Corp Class A,기타 금융업,556010
2934,EDTX,EdtechX Holdings Acquisition Corp II Class A,기타 금융업,556010
2935,ALSA,Alpha Star Acquisition Corp,기타 금융업,556010
2936,CELC,Celcuity Inc,생명과학 및 메디컬 리서치,562020
2937,KOPN,Kopin Corp,반도체 및 반도체 장비,571010
2938,WAVS,Western Acquisition Ventures Corp,기타 금융업,556010
2939,MACA,Moringa Acquisition Corp Class A,기타 금융업,556010
2940,ROCL,Roth CH Acquisition V Co,기타 금융업,556010
2941,APMIU,Axonprime Infrastructure Acquisition Units,기타 금융업,556010
2942,XBIT,XBiotech Inc,생명과학 및 메디컬 리서치,562020
2943,CAHC,CA Healthcare Acquisition Corp Class A,기타 금융업,556010
2944,OXAC,Oxbridge Acquisition Corp Class A,기타 금융업,556010
2945,ITI,Iteris Inc,커뮤니케이션 및 네트워킹,571020
2946,MSSA,Metal Sky Star Acquisition Corp,기타 금융업,556010
2947,PBYI,Puma Biotechnology Inc,생명과학 및 메디컬 리서치,562020
2948,ROSEU,Rose Hill Acquisition Units,기타 금융업,556010
2949,RACYU,Relativity Acquisition Units,기타 금융업,556010
2950,FLACU,Frazier Lifesciences Acquisition Units,기타 금융업,556010
2951,FEXD,Fintech Ecosystem Development Corp Class A,기타 금융업,556010
2952,OLITU,OmniLit Acquisition Units,기타 금융업,556010
2953,MTRY,Monterey Bio Acquisition Corp,기타 금융업,556010
2954,SGIIU,Seaport Global Acquisition Ii Units,기타 금융업,556010
2955,GIAC,Gesher I Acquisition Corp Class A,기타 금융업,556010
2956,RFAC,RF Acquisition Corp Class A,기타 금융업,556010
2957,SNFCA,Security National Financial Corp Class A,은행,551010
2958,ATHA,Athira Pharma Inc,생명과학 및 메디컬 리서치,562020
2959,LVAC,LAVA Medtech Acquisition Corp Class A,기타 금융업,556010
2960,TGVC,TG Venture Acquisition Corp Class A,기타 금융업,556010
2961,AFAR,Aura FAT Projects Acquisition Corp,기타 금융업,556010
2962,MBINN,Merchants Bancorp 40 DS Rep Perp Prf Shs Series C,은행,551010
2963,WINV,WinVest Acquisition Corp,기타 금융업,556010
2964,CZWI,Citizens Community Bancorp Inc,은행,551010
2965,BTBT,Bit Digital Inc,핀테크,573010
2966,INTE,Integral Acquisition 1 Corp Class A,기타 금융업,556010
2967,FFNW,First Financial Northwest Inc,은행,551010
2968,FSTX,F-Star Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2969,BENE,Benessere Capital Acquisition Corp Class A,기타 금융업,556010
2970,MURFU,Murphy Canyon Acquisition Units,기타 금융업,556010
2971,PDSB,PDS Biotechnology Corp,생명과학 및 메디컬 리서치,562020
2972,BANX,ArrowMark Financial Corp,다양한 금융서비스,555010
2973,MYNZ,Mainz Biomed NV,헬스케어 업체 및 서비스,561020
2974,TWIN,Twin Disc Inc,"건설장비 및 대형차, 기차, 배",521020
2975,CLOEU,Clover Leaf Capital Units,기타 금융업,556010
2976,ZIONO,Zions Bancorporation DS Representing 1/40th Floating Rate Non Cum Perpetual,은행,551010
2977,FRAF,Franklin Financial Services Corp,은행,551010
2978,FATP,Fat Projects Acquisition Corp Class A,기타 금융업,556010
2979,FORA,Forian Inc,소프트웨어 및 IT서비스,572010
2980,RRGB,Red Robin Gourmet Burgers Inc,호텔 및 엔터테인먼트,533010
2981,SAL,Salisbury Bancorp Inc,은행,551010
2982,FATBP,FAT Brands 8 25 Cum Prf Shs Series B,호텔 및 엔터테인먼트,533010
2983,SPOK,Spok Holdings Inc,통신 서비스,574010
2984,FLNT,Fluent Inc,미디어 및 출판,533020
2985,FCCO,First Community Corp (South Carolina),은행,551010
2986,GLAQU,Globis Acquisition Units,기타 금융업,556010
2987,KPLT,Katapult Holdings Inc,소프트웨어 및 IT서비스,572010
2988,SESN,Sesen Bio Inc,생명과학 및 메디컬 리서치,562020
2989,RNDB,Randolph Bancorp Inc,은행,551010
2990,RPID,Rapid Micro Biosystems Inc Class A,제약,562010
2991,NCMI,National Cinemedia Inc,미디어 및 출판,533020
2992,INFI,Infinity Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2993,TRHC,Tabula Rasa HealthCare Inc,헬스케어 장비 및 용품,561010
2994,REVE,Alpine Acquisition Corp,기타 금융업,556010
2995,AMAOU,American Acquisition Opportunity Units,기타 금융업,556010
2996,FINW,Finwise Bancorp,은행,551010
2997,TKNO,Alpha Teknova Inc,헬스케어 장비 및 용품,561010
2998,BCLI,Brainstorm Cell Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2999,TFFP,TFF Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3000,GREE,Greenidge Generation Holdings Inc Class A,핀테크,573010
3001,MILE,Metromile Inc,보험,553010
3002,MREO,Mereo Biopharma Group PLC ADR,생명과학 및 메디컬 리서치,562020
3003,ACHL,Achilles Therapeutics PLC ADR,생명과학 및 메디컬 리서치,562020
3004,VCKA,Vickers Vantage Corp I,기타 금융업,556010
3005,AKUS,Akouos Inc,생명과학 및 메디컬 리서치,562020
3006,INZY,Inozyme Pharma Inc,생명과학 및 메디컬 리서치,562020
3007,SHUA,SHUAA Partners Acquisition Corp I Class A,기타 금융업,556010
3008,JMAC,Maxpro Capital Acquisition Corp Class A,기타 금융업,556010
3009,NLITU,Northern Lights Acquisition Units,기타 금융업,556010
3010,NXTC,NextCure Inc,생명과학 및 메디컬 리서치,562020
3011,BCAN,BYND Cannasoft Enterprises Inc,소프트웨어 및 IT서비스,572010
3012,EML,Eastern Co,"건설장비 및 대형차, 기차, 배",521020
3013,AEHA,Aesther Healthcare Acquisition Corp Class A,기타 금융업,556010
3014,NEOV,NeoVolta Inc,"건설장비 및 대형차, 기차, 배",521020
3015,GLEE,Gladstone Acquisition Corp Class A,기타 금융업,556010
3016,SLGL,Sol Gel Technologies Ltd,생명과학 및 메디컬 리서치,562020
3017,FAT,FAT Brands Inc Class A,호텔 및 엔터테인먼트,533010
3018,BDTX,Black Diamond Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3019,EUCRU,Eucrates Biomed Acq Units,기타 금융업,556010
3020,EUCR,Eucrates Biomedical Acquisition Corp.,기타 금융업,556010
3021,FXCO,Financial Strategies Acquisition Corp Class A,기타 금융업,556010
3022,AOGO,Arogo Capital Acquisition Corp Class A,기타 금융업,556010
3023,CNTQU,Chardan NexTech Acquisition 2 Units,기타 금융업,556010
3024,LMAO,LMF Acquisition Opportunities Inc Class A,기타 금융업,556010
3025,JYAC,Jiya Acquisition Corp Class A,기타 금융업,556010
3026,WSTG,Wayside Technology Group Inc,통합 하드웨어 및 소프트웨어,571070
3027,ADVM,Adverum Biotechnologies Inc,생명과학 및 메디컬 리서치,562020
3028,NYMTN,New York Mortgage Trust 8 00 Fixed Floating Rate Cumulative Redeemable Pref Shs,주택 및 상업용 리츠,601020
3029,AXLA,Axcella Health Inc,생명과학 및 메디컬 리서치,562020
3030,PRTG,Portage Biotech Inc,생명과학 및 메디컬 리서치,562020
3031,LAB,Standard BioTools Inc,헬스케어 장비 및 용품,561010
3032,BFIN,BankFinancial Corp,은행,551010
3033,NMMCU,North Mountain Merger Units,기타 금융업,556010
3034,GAN,Gan Ltd,소프트웨어 및 IT서비스,572010
3035,VSAC,Vision Sensing Acquisition Corp Class A,기타 금융업,556010
3036,HBIO,Harvard Bioscience Inc,헬스케어 장비 및 용품,561010
3037,OTEC,Oceantech Acquisitions I Corp Class A,기타 금융업,556010
3038,ATOS,Atossa Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3039,CAPR,Capricor Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3040,EPIX,ESSA Pharma Inc,생명과학 및 메디컬 리서치,562020
3041,SCMAU,Seaport Calibre Materials Acquisition Units,기타 금융업,556010
3042,PAVM,PAVmed Inc,헬스케어 장비 및 용품,561010
3043,BENEU,Benessere Capital Acquisition Units,기타 금융업,556010
3044,LPTX,Leap Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3045,WTFCM,Wintrust Financial Fixed to Floating Rate Non Cumulative Perpetual Pref Shs,은행,551010
3046,AHAC,Alpha Healthcare Acquisition Corp Class A,기타 금융업,556010
3047,LATGU,LatAmGrowth SPAC Unit,기타 금융업,556010
3048,FRLA,Fortune Rise Acquisition Corp Class A,기타 금융업,556010
3049,EBACU,European Biotech Acquisition Units,기타 금융업,556010
3050,BWACU,Better World Acquisition Units,기타 금융업,556010
3051,ECBK,ECB Bancorp Inc,은행,551010
3052,LIONU,Lionheart III Units,기타 금융업,556010
3053,MEOAU,Minority Equality Opportunities Acquisition Units,기타 금융업,556010
3054,SMSI,Smith Micro Software Inc,소프트웨어 및 IT서비스,572010
3055,MYMD,MyMD Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3056,STRT,Strattec Security Corp,자동차 및 자동차 부품,531010
3057,HOFV,Hall of Fame Resort & Entertainment Co,호텔 및 엔터테인먼트,533010
3058,GLSI,Greenwich Lifesciences Inc,제약,562010
3059,SUNW,Sunworks Inc,재생에너지,502010
3060,IGTA,Inception Growth Acquisition Ltd,기타 금융업,556010
3061,ANIX,Anixa Biosciences Inc,생명과학 및 메디컬 리서치,562020
3062,ONBPO,Old National Bancorp 40 Depositary Shs Rep 1 Pref Shs Series C,은행,551010
3063,NVCT,Nuvectis Pharma Inc,생명과학 및 메디컬 리서치,562020
3064,TCRR,TCR2 Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3065,MSPR,MSP Recovery Inc Class A,보험,553010
3066,CBAT,CBAK Energy Technology Inc,"건설장비 및 대형차, 기차, 배",521020
3067,TAST,Carrols Restaurant Group Inc,호텔 및 엔터테인먼트,533010
3068,PXLW,Pixelworks Inc,반도체 및 반도체 장비,571010
3069,VTVT,vTv Therapeutics Inc Class A,생명과학 및 메디컬 리서치,562020
3070,FLFV,Feutune Light Acquisition Corp Class A,기타 금융업,556010
3071,LARK,Landmark Bancorp Inc,은행,551010
3072,FBIO,Fortress Biotech Inc,제약,562010
3073,MDXH,MDxHealth SA ADR,생명과학 및 메디컬 리서치,562020
3074,ENOB,Enochian Biosciences Inc,생명과학 및 메디컬 리서치,562020
3075,CODX,Co-Diagnostics Inc,헬스케어 장비 및 용품,561010
3076,FRBNU,Forbion European Acquisition Unit,기타 금융업,556010
