,Symbol,Name,Industry,IndustryCode
3233,NYC,New York City REIT Inc Class A,주택 및 상업용 리츠,601020
3234,MDV PR A,MODIV 7 375 Cumulative Redeemable Perpetual Pref Shs Series A,주택 및 상업용 리츠,601020
3235,NXN,Nuveen New York Select Tax-Free Income Portfolio,투자은행 및 서비스,551020
3236,VAPO,Vapotherm Inc,헬스케어 장비 및 용품,561010
3237,ICD,Independence Contract Drilling Inc,오일 및 가스 장비 및 서비스,501030
3238,FEO,First Trust/abrdn Emerging Opportunity Fund,다양한 금융서비스,555010
3239,OPP PR A,RIVERNORTH DOUBLELINE STRATEGIC OPPORTUNITY FD Pref Shs,다양한 금융서비스,555010
3240,NREF PR A,Nexpoint Real Estate Fin Pref Series A,부동산 운영 관리,601010
3241,SHPW,Shapeways Holdings Inc,통합 하드웨어 및 소프트웨어,571070
3242,KTN,Structured Products 8.205% Credit-Enhanced Corporate-Backed Trust Securities,은행,551010
3243,EGF,BlackRock Enhanced Government Fund,다양한 금융서비스,555010
3244,GRBK PR A,Green Brick Partners Dep Shs Repstg 1 1000Th Perp Pfd Ser A,주택건설,532030
3245,CDR PR C,Cedar Realty 6 5 Cumulative Redeemable Pref Shs Series C,주택 및 상업용 리츠,601020
3246,JT,Jianpu Technology Inc ADR Class A,소프트웨어 및 IT서비스,572010
3247,QNGY,Quanergy Systems Inc,반도체 및 반도체 장비,571010
3248,VIAO,VIA Optronics AG ADR,반도체 및 반도체 장비,571010
3249,MITT PR A,AG Mortgage Investment Trust 8.25% Cumulative Redeemable Pref Shs Series A,주택 및 상업용 리츠,601020
3250,OG,Onion Global Ltd ADR,소프트웨어 및 IT서비스,572010
3251,SOS,Sos Ltd ADR Class A,은행,551010
3252,RMPL PR,RiverNorth Specialty Finance 5.875 Term Pref Shs Series A,다양한 금융서비스,555010
3253,RJF PR A,Raymond James Financial Inc DRC,투자은행 및 서비스,551020
3254,BHR PR D,Braemar Hotels Resorts Pref Shs Series D,주택 및 상업용 리츠,601020
3255,CIF,MFS Intermediate High Income Fund,다양한 금융서비스,555010
3256,CHMI PR B,Cherry Hill Mtg Invt Pref Shs Series B,주택 및 상업용 리츠,601020
3257,ACP PR A,Abrdn Income Credit Strategies 5 250 Perpetual Prf Shs Series A,다양한 금융서비스,555010
3258,HVT.A,Haverty Furniture Companies Inc Class A,전문품 상점,534030
3259,TY PR,Tri Continental 2.5% Cumulative Pref Shs,다양한 금융서비스,555010
3260,CORR,CorEnergy Infrastructure Trust Inc,주택 및 상업용 리츠,601020
3261,CMS PR B,Consumers Energy Cumulative Pref Shs Class B,전기 유틸리티,591010
3262,MXE,Mexico Equity and Income Closed Fund,다양한 금융서비스,555010
3263,KUKE,Kuke Music Holding Ltd ADR,미디어 및 출판,533020
